"Artikel-Nr";"Bezeichnung";"Langtext";"Zugangslager";"Abgangslager";"Maﬂeinheit";"Anzahl pro Maﬂeinheit";"Grundeinheit";"Verpackungseinheit";"EAN";"Hersteller";"Herstellernummer";"Kontenzuordnung";"Kontenzuordnung Kasse";"Leistung";"Bestandsf¸hrung";"Negativbestand erlaubt";"Rabattf‰hig";"Gewicht";"L‰nge";"Breite";"Hˆhe";"Erstellt am";"Zuletzt aktualisiert am";"Bestand: Hauptlager";"Meldebestand: Hauptlager";"Preis: Endkundenpreis";"Warenwert: Hauptlager";"Warenwert Gesamt:";"Einkauf Lieferant 0";"Einkauf Lieferant Nummer 0";"Einkauf VPE0";"Einkauf Bestellnummer 0";"Einkauf Preis 0";"Einkauf Rabatt 0";"Einkauf Menge 0"
"57002";"57002";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.500Z";"2021-12-28T17:24:13.132Z";"0";"";"0";;"0";;;;;;;
"57003";"57003";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.533Z";"2021-12-28T17:24:13.973Z";"0";"";"0";;"0";;;;;;;
"57004";"57004";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.572Z";"2021-12-28T17:24:14.870Z";"0";"";"0";;"0";;;;;;;
"57005";"57005";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.603Z";"2021-12-28T17:24:15.672Z";"0";"";"0";;"0";;;;;;;
"57006";"57006";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.630Z";"2021-12-28T17:24:16.507Z";"0";"";"0";;"0";;;;;;;
"70046";"JAWA, Cendol Sieb 26 cm";"";"Hauptlager";"Hauptlager";"";"";"";"";"8927122886980";"JAWA";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.658Z";"2022-05-04T15:18:57.434Z";"22";"0";"3";;"0";;;;;;;
"70047";"NESIA, Stein Kugel (Cobek), 15 cm";"";"Hauptlager";"Hauptlager";"";"";"";"";"8927234887509";"NESIA";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.695Z";"2022-06-11T13:59:17.453Z";"5";"0";"15";;"0";;;;;;;
"70048";"Nesia, Ausstechformen f¸r Chiffon Backform, 23 cm";"";"Hauptlager";"Hauptlager";"";"";"";"";"8927234887851";"NESIA";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.727Z";"2022-06-07T15:11:33.696Z";"6";"0";"6";;"0";;;;;;;
"70049";"JAWA, Ausstechformen f¸r Chiffon Backform, 28 cm";"";"Hauptlager";"Hauptlager";"";"";"";"";"8927277121318";"NESIA";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.755Z";"2022-05-27T14:23:37.511Z";"19";"0";"8,5";;"0";;;;;;;
"70050";"HANDY, Allround Dusch (Bidet)";"";"Hauptlager";"Hauptlager";"";"";"";"";"7394326808000";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.785Z";"2022-01-06T14:22:14.697Z";"0";"0";"35";;"0";;;;;;;
"80007";"80007";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.812Z";"2021-12-28T17:24:18.192Z";"0";"";"0";;"0";;;;;;;
"80008";"80008";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.850Z";"2021-12-28T17:24:18.974Z";"0";"";"0";;"0";;;;;;;
"80009";"80009";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.892Z";"2021-12-28T17:24:19.799Z";"0";"";"0";;"0";;;;;;;
"80010";"80010";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.923Z";"2021-12-28T17:24:20.598Z";"0";"";"0";;"0";;;;;;;
"80011";"80011";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.955Z";"2021-12-28T17:24:21.421Z";"0";"";"0";;"0";;;;;;;
"81019";"Cap Tawon, Minyak Gosok EE, 60 ml";"";"Hauptlager";"Hauptlager";"";"";"";"";"8997916248836";"CAP TAWON";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:02.987Z";"2022-06-18T12:48:12.525Z";"-6";"0";"6,5";;"0";;;;;;;
"81020";"CAP LANG, Minyak Urut GPU, 60 ml";"";"Hauptlager";"Hauptlager";"";"";"";"";"8993176110104";"CAP LANG";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:03.025Z";"2022-06-15T12:01:16.127Z";"9";"0";"6";;"0";;;;;;;
"81021";"SAFE CARE, Minyak Angin, 10 ml";"";"Hauptlager";"Hauptlager";"";"";"";"";"8995102800448";"SAFE CARE";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:03.052Z";"2022-03-31T17:13:14.060Z";"0";"0";"3";;"0";;;;;;;
"81022";"81022";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:03.081Z";"2021-12-28T17:24:22.271Z";"0";"";"0";;"0";;;;;;;
"81023";"81023";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:03.111Z";"2021-12-28T17:24:23.092Z";"0";"";"0";;"0";;;;;;;
"82003";"82003";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:03.141Z";"2021-12-28T17:24:23.897Z";"0";"";"0";;"0";;;;;;;
"82004";"82004";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:03.173Z";"2021-12-28T17:24:24.721Z";"0";"";"0";;"0";;;;;;;
"82005";"82005";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:03.209Z";"2021-12-28T17:24:25.632Z";"0";"";"0";;"0";;;;;;;
"82006";"82006";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:03.237Z";"2021-12-28T17:24:26.486Z";"0";"";"0";;"0";;;;;;;
"82007";"82007";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:03.270Z";"2021-12-28T17:24:27.315Z";"0";"";"0";;"0";;;;;;;
"14903";"";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:03.310Z";"2021-03-26T22:43:28.396Z";"0";"";"0";;"0";;;;;;;
"39046";"Lumpia Tsingtao, 30pcsx15gr, 450gr";"";"Hauptlager";"Hauptlager";"";"";"";"";"8720301106479";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-03-26T20:24:28.742Z";"2022-05-11T14:48:58.286Z";"-2";"0";"2,99";;"0";"";"";"1";"";"1,54";;1
"12145";"LEMONILO, Mie Goreng Geschmack, 80 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 100 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">320 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">7 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">3 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">58 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">5 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">7 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">650 mg</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n<p>Ursprungsland: Indonesien</p>\n<p>†</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8997222130016";"LEMONILO";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.148Z";"2022-06-18T12:44:08.194Z";"-124";"0";"0,95";;"0";;;;;;;
"12146";"LEMONILO, Zwiebel-H¸hnchen-Geschmack, 80 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 100 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">290 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">8 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">4 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">44 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">4 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">7 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">1230 mg</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n<p>Ursprungsland: Indonesien</p>\n<p>†</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8997222130191";"LEMONILO";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.208Z";"2022-06-18T10:34:53.058Z";"-4";"0";"0,95";;"0";;;;;;;
"12147";"LEMONILO, H‰hnchen Curry Geschmack, 80 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 100 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">300 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">5 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">2 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">54 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">4 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">8 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">970 mg</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n<p>Ursprungsland: Indonesien</p>\n<p>†</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8997222130207";"LEMONILO";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.259Z";"2022-06-18T10:34:53.059Z";"21";"0";"0,95";;"0";;;;;;;
"14904";"";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.346Z";"2021-06-11T21:32:45.357Z";"0";"";"0";;"0";;;;;;;
"14905";"";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.438Z";"2021-06-11T21:32:45.447Z";"0";"";"0";;"0";;;;;;;
"14906";"";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.484Z";"2021-06-11T21:32:45.494Z";"0";"";"0";;"0";;;;;;;
"10075";"10075";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.526Z";"2021-12-28T17:24:28.106Z";"0";"";"0";;"0";;;;;;;
"10065";"10065";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.562Z";"2021-12-28T17:24:28.927Z";"0";"";"0";;"0";;;;;;;
"10066";"10066";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.592Z";"2021-12-28T17:24:29.738Z";"0";"";"0";;"0";;;;;;;
"10067";"10067";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.621Z";"2021-12-28T17:24:30.532Z";"0";"";"0";;"0";;;;;;;
"10068";"10068";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.649Z";"2021-12-28T17:24:31.409Z";"0";"";"0";;"0";;;;;;;
"10069";"10069";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.678Z";"2021-12-28T17:24:32.242Z";"0";"";"0";;"0";;;;;;;
"10070";"10070";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.705Z";"2021-12-28T17:24:33.081Z";"0";"";"0";;"0";;;;;;;
"10071";"10071";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.736Z";"2021-12-28T17:24:33.856Z";"0";"";"0";;"0";;;;;;;
"10072";"10072";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.765Z";"2021-12-28T17:24:34.668Z";"0";"";"0";;"0";;;;;;;
"10073";"10073";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.798Z";"2021-12-28T17:24:35.495Z";"0";"";"0";;"0";;;;;;;
"10074";"10074";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.836Z";"2021-12-28T17:24:36.382Z";"0";"";"0";;"0";;;;;;;
"14907";"";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.879Z";"2021-06-11T21:32:45.886Z";"0";"";"0";;"0";;;;;;;
"11024";"SPRING HAPPINESS, Schnellkochnudeln, 500 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8717703631678";"SPRING HAPPINESS";"";"20000";"";0;1;1;1;"0,5";0;0;0;"2021-06-11T21:32:45.907Z";"2022-01-27T15:11:43.926Z";"1";"0";"1,5";;"0";;;;;;;
"11025";"BAHN PHO THU ONG HANG, Reisnudeln 10mm, 400 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8850521114128";"Oriental food CO.,LTD.";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.938Z";"2021-12-28T17:33:28.063Z";"0";"0";"1,9";;"0";;;;;;;
"11026";"11026";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.968Z";"2021-12-28T17:24:37.186Z";"0";"";"0";;"0";;;;;;;
"11027";"CHILLING COOKING, Schnellkochnudeln, 500 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8594186270019";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:45.997Z";"2022-06-17T15:14:04.409Z";"-44";"0";"1,89";;"0";;;;;;;
"11028";"DOUBLE PHOENIX, Schnellkochnudeln, 500 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"9310432002185";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:46.028Z";"2022-06-02T13:20:38.894Z";"-12";"0";"1,89";;"0";;;;;;;
"11029";"11029";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:46.057Z";"2021-12-28T17:24:39.704Z";"0";"";"0";;"0";;;;;;;
"11030";"11030";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:46.084Z";"2021-12-28T17:24:40.509Z";"0";"";"0";;"0";;;;;;;
"11031";"11031";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:46.121Z";"2021-12-28T17:24:41.380Z";"0";"";"0";;"0";;;;;;;
"11032";"11032";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:46.149Z";"2021-12-28T17:24:42.234Z";"0";"";"0";;"0";;;;;;;
"11033";"11033";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:46.177Z";"2021-12-28T17:24:43.054Z";"0";"";"0";;"0";;;;;;;
"11034";"11034";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:46.204Z";"2021-12-28T17:24:43.866Z";"0";"";"0";;"0";;;;;;;
"11035";"11035";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:46.230Z";"2021-12-28T17:24:44.665Z";"0";"";"0";;"0";;;;;;;
"11036";"11036";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:46.257Z";"2021-12-28T17:24:45.479Z";"0";"";"0";;"0";;;;;;;
"11037";"11037";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:46.283Z";"2021-12-28T17:24:46.351Z";"0";"";"0";;"0";;;;;;;
"14908";"";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:46.323Z";"2021-06-11T21:32:46.331Z";"0";"";"0";;"0";;;;;;;
"14909";"";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:32:46.364Z";"2021-06-11T21:32:46.374Z";"0";"";"0";;"0";;;;;;;
"12144";"SAMYANG, Instant-Nudeln Tomato Pasta, 140 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8801073114685";"SAMYANG";"";"20000";"";0;1;1;1;"0,14";0;0;0;"2021-06-11T21:32:52.309Z";"2022-03-24T16:29:50.350Z";"4";"0";"1,45";;"0";;;;;;;
"32164";"Monde, Butter Cookies, 150 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8888166991125";"Monde";"";"20000";"";0;1;1;1;"0,15";0;0;0;"2021-06-11T21:33:05.931Z";"2021-12-28T17:38:14.770Z";"0";"0";"3";;"0";;;;;;;
"14910";"CAP IBU, Chilipaste Pemuda Ekstra Scharf 250g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">161 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">1548 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">5 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">2 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">26 g</td>\n</tr><tr><td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">6 g</td>\n</tr><tr><td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">18 g</td>\n</tr><tr><td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">3 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">16 mg</td>\n<td class=""col-1"">†</td>\n<td class=""col-2"">†</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr></tbody></table></div>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PD. Setia Makmur Mandiri/Eastern Pearl VoF<br />Vuursteen 81, 2497 CZ S-Gravenhage - The Netherlands†<br /><br /></p>";"Hauptlager";"Hauptlager";"";"";"";"";"8993440100107";"CAP IBU";"";"20000";"";0;1;1;1;"0,408";0;0;0;"2021-06-11T21:33:11.981Z";"2022-05-10T14:33:14.240Z";"-1";"0";"3,75";;"0";;;;;;;
"14011";"Unifood, Pondan Kentucky Hot Spicy, 200 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8992786200359";"PONDAN";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:33:20.373Z";"2022-04-30T11:54:34.126Z";"14";"0";"1,95";;"0";;;;;;;
"17121";"TOTOLE, Champignon Bouillon, 80 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"6922130105100";"TOTOLE";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-11T21:33:20.846Z";"2022-06-16T13:41:24.507Z";"3";"0";"2,5";;"0";;;;;;;
"14911";"dummy test";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:56.589Z";"2021-12-28T17:24:47.196Z";"0";"";"0";;"0";;;;;;;
