"Artikel-Nr";"Bezeichnung";"Langtext";"Zugangslager";"Abgangslager";"Maﬂeinheit";"Anzahl pro Maﬂeinheit";"Grundeinheit";"Verpackungseinheit";"EAN";"Hersteller";"Herstellernummer";"Kontenzuordnung";"Kontenzuordnung Kasse";"Leistung";"Bestandsf¸hrung";"Negativbestand erlaubt";"Rabattf‰hig";"Gewicht";"L‰nge";"Breite";"Hˆhe";"Erstellt am";"Zuletzt aktualisiert am";"Bestand: Hauptlager";"Meldebestand: Hauptlager";"Preis: Endkundenpreis";"Einkauf Lieferant 0";"Einkauf Lieferant Nummer 0";"Einkauf VPE0";"Einkauf Bestellnummer 0";"Einkauf Preis 0";"Einkauf Rabatt 0";"Einkauf Menge 0";"Warenwert: Hauptlager";"Warenwert Gesamt:"
"35053";"SRUUT, Dawet Mehl (Cendol) Pandan, 100 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">340 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">86 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">1,8 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien†<br /> Hersteller/Importer: PT. Wadah Pangan Makmur†<br />Jalan Lingkar Timur KM (Kilometer) 1,8 Buduran - Sidoarjo. <br />p: +62 811 8671220†<br />e: salessurabaya@mrfood.co.id</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"011747236737";"SRUUT";"";"20000";"";0;1;1;1;"0,125";0;0;0;"2020-12-14T23:37:51.572Z";"2022-06-26T10:59:37.170Z";"40";"0";"1,89";"";"";"1";"";"0,88";;1;"35,2";"35,2"
"12001";"ABC, Instant-Nudeln Rinder Geschmack, 60 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">280 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">1090 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">13 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">6 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">35 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">7,3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien<br /> Hersteller/Importer:Oriental Merchant (Europe) <br />Heksekamp 7, 5301 LX Zaltbommel, The Netherlands<br />E : info@orientalmerchant.eu</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992388121090";"ABC";"";"20000";"";0;1;1;1;"0,096";0;0;0;"2020-12-14T23:37:52.867Z";"2022-06-26T10:59:53.032Z";"1";"";"1,2";"";"";"1";"";"0,45";;1;"0,45";"0,45"
"12000";"ABC, Instant-Nudeln Zwiebel Huhn Geschmack, 60 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">282,7 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">13,1 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">5,9 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">34,5 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">6,8 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">1,9 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">11,1 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">3,5 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien<br /> Hersteller/Importer:Oriental Merchant (Europe) <br />Heksekamp 7, 5301 LX Zaltbommel, The Netherlands<br />E : info@orientalmerchant.eu</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992388121038";"ABC";"";"20000";"";0;1;1;1;"0,096";0;0;0;"2020-12-14T23:37:52.907Z";"2022-06-26T10:59:54.119Z";"3";"";"1,2";"";"";"1";"";"0,45";;1;"1,35";"1,35"
"14004";"KOBE, Mehl f¸r Kentucky Original, 150 g";"<h1 class=""main-title"">N‰hrwert</h1>\n<p>pro 100 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table class=""rg-table"" summary=""Nutrition Facts"">\n<tbody>\n<tr>\n<td class=""text"">Brennwert</td>\n<td class=""text"">337 kcal</td>\n</tr>\n<tr>\n<td class=""text"">Fett</td>\n<td class=""text"">1,3 g</td>\n</tr>\n<tr>\n<td class=""text"">davon ges‰ttigte Fetts‰uren</td>\n<td class=""text"">0,4 g</td>\n</tr>\n<tr>\n<td class=""text"">Trans fat</td>\n<td class=""text"">0 g</td>\n</tr>\n<tr>\n<td class=""text"">Kohlenhydrat</td>\n<td class=""text"">73 g</td>\n</tr>\n<tr class=""hide-mobile"">\n<td class=""text"">davon Zucker</td>\n<td class=""text"">4,6 g</td>\n</tr>\n<tr class=""hide-mobile"">\n<td class=""text"">Ballaststoffe</td>\n<td class=""text"">7,7 g</td>\n</tr>\n<tr class=""hide-mobile"">\n<td class=""text"">Cholesterol</td>\n<td class=""text"">0 g</td>\n</tr>\n<tr class=""hide-mobile"">\n<td class=""text"">Eiweﬂ</td>\n<td class=""text"">8,1 g</td>\n</tr>\n<tr class=""hide-mobile"">\n<td class=""text"">Salz</td>\n<td class=""text"">5,3 g</td>\n</tr>\n</tbody>\n</table>\n<p>†</p>\n<p>Ursprungsland : Indonesien<br />Hersteller/Importer : PT. KOBE BOGA UTAMA<br />Anschrift : Jl. Manis Raya No. 15 Kawasan Industri Manis<br />Tangerang 15810 ? Indonesia<br />p: 62 21 5918805</p>\n</div>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8994899130110";"KOBE";"";"20000";"";0;1;1;1;"0,15";0;0;0;"2020-12-14T23:37:53.186Z";"2022-06-26T10:59:58.866Z";"8";"";"1,89";"";"";"1";"";"0,75";;1;"6";"6"
"11000";"CAP ATOOM BULAN, Eier Nudeln, 200 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">387 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">3 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0,8 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">75 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">13,5 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Kuala Pangan. <br />Jl. Depan Terminal No. 23-25, Indonesia.<br />p: 62 21 8752 467</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8994357010015";"CAP ATOOM BULAN";"";"20000";"";0;1;1;1;"0,2";0;0;0;"2020-12-14T23:37:53.237Z";"2022-06-26T10:59:59.789Z";"62";"0";"1,59";;;;;;;;;"0"
"11010";"LONGKOU, Glasnudeln 250 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""acol-2"">344 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">&lt;0,5 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">&lt;0,1 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">86 g</td>\n</tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">3 g</td>\n</tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">&lt;0,5 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">&lt;0,5 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0,04 g</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr></tbody></table></div>\n<div class=""pd-AttributeGroup"">†</div>\n<div class=""pd-AttributeGroup"">Ursprungsland : China<br /> Hersteller/Importer: Heuschen &amp; Schrouff OFT B.V.<br /> P.O.Box 30202 / 6370 KE Landgraaf - Holland.</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8717703638578";"LONGKOU";"";"20000";"";0;1;1;1;"0,25";0;0;0;"2020-12-14T23:37:53.304Z";"2022-06-26T11:00:00.686Z";"4";"";"1,29";"";"";"1";"";"0,62";;1;"2,48";"2,48"
"11009";"LONGKOU, Glasnudeln 100 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">344 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">&lt;0,5 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">&lt;0,1 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">86 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">&lt;0,5 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">&lt;0,5 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0,04 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : China†<br /> Hersteller/Importer: Longkou Zhenxing Cereals &amp; Oils Foodstuffs Co., Ltd.†<br />8, Jiayuanyihai, Huanhai Road, Longkou City, Shandong, China.. <br />p: 86-0535-8832626†</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8717703638608";"LONGKOU";"";"20000";"";0;1;1;1;"0,1";0;0;0;"2020-12-14T23:37:53.595Z";"2022-06-26T11:00:05.343Z";"16";"0";"0,99";"";"";"1";"";"0,29";;1;"4,64";"4,64"
"10020";"SUN CLAD, Basmati Reis, 1 kg";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">353 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1,1 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0,2 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">77 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">1,5 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0,3 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">8,1 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">&lt;0,01 g†</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Italien†<br /> Hersteller/Importer: Geovita Nutrition srl. <br />Via P. Bosso 53/A, Villanova Monferrato (AL), Italy.</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8005734101551";"SUN CLAD";"";"20000";"";0;1;1;1;"1,1";0;0;0;"2020-12-14T23:37:53.634Z";"2022-06-26T11:00:06.218Z";"10";"0";"2,99";;;;;;;;;"0"
"11011";"LONGKOU, Glasnudeln Erbsen, 500 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">344 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">&lt;0,5 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">&lt;0,1 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">86 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">&lt;0,5 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">&lt;0,5 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0,04 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : China†<br /> Hersteller/Importer: Longkou Zhenxing Cereals &amp; Oils Foodstuffs Co., Ltd.†<br />8, Jiayuanyihai, Huanhai Road, Longkou City, Shandong, China.. <br />p: 86-0535-8832626†</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8717703638660";"LONGKOU";"";"20000";"";0;1;1;1;"0,51";0;0;0;"2020-12-14T23:37:53.680Z";"2022-06-26T11:00:07.180Z";"2";"0";"2,69";"";"";"1";"";"1,06";;1;"2,12";"2,12"
"13013";"KNOR, Maisst‰rke, 420g";"<p>importer: Heuschen &amp; Schrouff OFT B.V.†</p>\n<p>PO. Box 30202/6370 KE Landgraaf Holland</p>";"Hauptlager";"Hauptlager";"";"";"";"";"4898828031025";"";"";"20000";"";0;1;1;1;"0,46";0;0;0;"2020-12-14T23:37:53.874Z";"2022-06-26T11:00:10.077Z";"22";"";"2,54";;;;;;;;;"0"
"10005";"NORTH SOUTH, Schwarzer Klebreis, 400 g";"<p>Zubereitung: Den Reis mit Wasser absp¸len. Dann 45-60 Minuten unter st‰ndigem R¸hren in 2-3 Liter. Wasser kochen. Schwaarzer Zucker oder Kokoszucker hinzugeben und mit Maisst‰rke oder Kartoffelst‰rke binden. Servieren als Dessert.</p>\n<p style=""margin:0px;font-size:12px;line-height:normal;font-family:'Helvetica Neue';""><b>Importeur: Heuschen &amp; Schrouff OFT B.V</b></p>\n<p style=""margin:0px;font-size:12px;line-height:normal;font-family:'Helvetica Neue';"">P.O Box 30202</p>\n<p style=""margin:0px;font-size:12px;line-height:normal;font-family:'Helvetica Neue';"">6370 KE Landgraaf - Niederlande</p>\n<p style=""margin:0px;font-size:12px;line-height:normal;font-family:'Helvetica Neue';"">Fax: 0031- (0)45-5338283</p>\n<p style=""margin:0px;font-size:12px;line-height:normal;font-family:'Helvetica Neue';"">Email: sales@heuschenschrouff.com/ Internet: <a href=""http://www.heuschenschrouff.com""><span style=""color:#dca10d;"">www.heuschenschrouff.com</span></a></p>\n<p style=""margin:0px;font-size:12px;line-height:normal;font-family:'Helvetica Neue';""></p>";"Hauptlager";"Hauptlager";"";"";"";"";"8888123600312";"NORTH SOUTH";"";"20000";"";0;1;1;1;"0,4";0;0;0;"2020-12-14T23:37:54.013Z";"2022-06-26T11:00:12.785Z";"7";"0";"3,19";"";"";"1";"";"1,53";;1;"10,71";"10,71"
"10050";"ROYAL TIGER Jasmin Reis, 1 kg";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">112 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">10 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">13 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">1 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">13 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">†</td>\n<td class=""col-2"">†</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Niederlande†<br /> Hersteller/Importer: Heuschen &amp; Schrouff OFT B.V.<br /> PO Box 30202, 6370 KE Landgraaf, Niederlande. <br />p: 0031-(0)45-5338283 <br />e: sales@heuschenschrouff.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8720301100354";"ROYAL TIGER";"";"20000";"";0;1;1;1;"1";0;0;0;"2020-12-14T23:37:54.490Z";"2022-06-26T11:00:21.544Z";"17";"0";"2,59";;;;;;;;;"0"
